cycle,cycle_dir,analyte_id,analyte_column,sex,age_group,race_ethnicity,n_unweighted,n_weighted,pct_below_lod,weighted,weight_column,p5,p10,p25,p50,p75,p90,p95
P,2017_2020,n_pfoa,LBXNFOA,female,all_ages,nh_asian,202,8654404.708135001,0.0049504950495049506,True,WTSBAPRP,0.4,0.5,0.8,1.4,2.2079853082223666,3.3,5.313054538911954
P,2017_2020,n_pfoa,LBXNFOA,female,all_ages,nh_black,407,17485425.170776002,0.004914004914004914,True,WTSBAPRP,0.21400130503495562,0.4,0.6,0.9,1.5,2.395282779868824,3.2
P,2017_2020,n_pfoa,LBXNFOA,female,all_ages,nh_white,501,85759659.923728,0.0,True,WTSBAPRP,0.4,0.6,0.8,1.3,2.1,3.078361731195386,3.7
P,2017_2020,n_pfoa,LBXNFOA,female,all_ages,other,77,5931509.313408,0.012987012987012988,True,WTSBAPRP,0.4,0.5,0.6,0.9,1.316295704269355,1.8853920720164759,2.1
P,2017_2020,n_pfoa,LBXNFOA,male,12-19,all,271,17298730.967671,0.0,True,WTSBAPRP,0.6,0.7,0.88717335124225,1.1,1.6,2.0,2.323130190576366
P,2017_2020,n_pfoa,LBXNFOA,male,12-19,hispanic,69,4203536.952403,0.0,True,WTSBAPRP,0.5,0.6,0.7,1.0,1.4149630081102373,1.9,2.3670715316377278
P,2017_2020,n_pfoa,LBXNFOA,male,12-19,nh_asian,28,808465.8471409999,0.0,True,WTSBAPRP,0.6842144035771177,0.7,1.0126732088935173,1.3326513487473959,1.6870840286901245,2.721668886801826,3.737895115784951
P,2017_2020,n_pfoa,LBXNFOA,male,12-19,nh_black,67,2374566.4608059996,0.0,True,WTSBAPRP,0.6,0.7,0.8,1.0355537316224677,1.3,1.7,1.866933967301177
P,2017_2020,n_pfoa,LBXNFOA,male,12-19,nh_white,85,9073888.357313998,0.0,True,WTSBAPRP,0.6,0.7,0.9,1.2,1.6,2.119251278574793,2.3329992067092595
P,2017_2020,n_pfoa,LBXNFOA,male,12-19,other,22,838273.3500069999,0.0,True,WTSBAPRP,0.5292099198336769,0.5933829998379215,0.9,1.0,1.2,1.4661051363186037,2.032203186383795
P,2017_2020,n_pfoa,LBXNFOA,male,20-39,all,336,43087140.908806995,0.008928571428571428,True,WTSBAPRP,0.5,0.7,1.0,1.4,1.9,2.4,3.2
P,2017_2020,n_pfoa,LBXNFOA,male,20-39,hispanic,88,9279002.907235999,0.011363636363636364,True,WTSBAPRP,0.4,0.7,1.0,1.3,1.7,2.3,2.4
P,2017_2020,n_pfoa,LBXNFOA,male,20-39,nh_asian,44,3143301.393662,0.0,True,WTSBAPRP,0.6,0.6587573890893239,0.9,1.3,2.551087377033747,6.097556397443644,13.77141922044418
P,2017_2020,n_pfoa,LBXNFOA,male,20-39,nh_black,87,5227888.5372520005,0.022988505747126436,True,WTSBAPRP,0.3,0.4209379687946,0.8,1.3,1.7119010975709836,2.1012848469333774,2.6
P,2017_2020,n_pfoa,LBXNFOA,male,20-39,nh_white,99,23115568.280787002,0.0,True,WTSBAPRP,0.6,0.9,1.1,1.5,2.0,2.6,3.2
P,2017_2020,n_pfoa,LBXNFOA,male,40-59,all,424,40033207.05869,0.0047169811320754715,True,WTSBAPRP,0.7,0.8,1.1,1.5,2.1,2.9,3.6
P,2017_2020,n_pfoa,LBXNFOA,male,40-59,hispanic,85,6833413.955980001,0.0,True,WTSBAPRP,0.6,0.7,0.9,1.236678308419578,1.8,2.6552284470105323,3.8131961206378135
P,2017_2020,n_pfoa,LBXNFOA,male,40-59,nh_asian,61,2230055.6780350003,0.0,True,WTSBAPRP,0.8,0.9752678623413251,1.388641475686643,1.8,2.5308343858096047,4.02689299580931,5.031180299889649
P,2017_2020,n_pfoa,LBXNFOA,male,40-59,nh_black,103,4376200.966842001,0.019417475728155338,True,WTSBAPRP,0.14228778845949794,0.6206089492232321,0.9,1.3,1.7,2.5,2.736419673758525
P,2017_2020,n_pfoa,LBXNFOA,male,40-59,nh_white,153,25091168.294771,0.0,True,WTSBAPRP,0.8,1.0,1.1,1.527931088357544,2.1,3.0,3.6
P,2017_2020,n_pfoa,LBXNFOA,male,40-59,other,22,1502368.163062,0.0,True,WTSBAPRP,0.6173447083175628,0.9,0.964843864315039,1.1,1.5195058170611007,3.2771569177840383,3.755199944222427
P,2017_2020,n_pfoa,LBXNFOA,male,60_plus,all,475,32588470.087952998,0.008421052631578947,True,WTSBAPRP,0.5,0.7,1.2,1.9,2.5,3.4,4.1
P,2017_2020,n_pfoa,LBXNFOA,male,60_plus,hispanic,94,2887498.98762,0.010638297872340425,True,WTSBAPRP,0.48413644209754386,0.5,0.9,1.5,2.0555370030672817,2.7,2.965296317885033
P,2017_2020,n_pfoa,LBXNFOA,male,60_plus,nh_asian,27,1481020.4652230002,0.0,True,WTSBAPRP,0.5280828701457119,1.026059610980381,1.870980297239137,2.7,3.631755766672446,5.38003222419774,6.7202011325576825
P,2017_2020,n_pfoa,LBXNFOA,male,60_plus,nh_black,123,2846854.760529,0.016260162601626018,True,WTSBAPRP,0.41295903545131174,0.7,1.2,1.6,2.3288704416382853,3.3,4.6
P,2017_2020,n_pfoa,LBXNFOA,male,60_plus,nh_white,210,24277932.24153,0.004761904761904762,True,WTSBAPRP,0.5590740475267484,0.9,1.4,1.9,2.5,3.4,4.1
P,2017_2020,n_pfoa,LBXNFOA,male,60_plus,other,21,1095163.6330509998,0.0,True,WTSBAPRP,0.4,0.4,0.414731797163104,0.8990445670615625,2.075146783830365,2.9421647770434274,3.2054151582529222
P,2017_2020,n_pfoa,LBXNFOA,male,all_ages,all,1506,133007549.023121,0.00597609561752988,True,WTSBAPRP,0.6,0.7,1.0,1.5,2.0,2.8,3.5
P,2017_2020,n_pfoa,LBXNFOA,male,all_ages,hispanic,336,23203452.803239003,0.005952380952380952,True,WTSBAPRP,0.5,0.6,0.9,1.2730234745973144,1.7,2.3,2.8
P,2017_2020,n_pfoa,LBXNFOA,male,all_ages,nh_asian,160,7662843.384061,0.0,True,WTSBAPRP,0.6,0.8,1.0207186055742061,1.6520804655613295,2.7,4.843198443325181,6.566382406995087
P,2017_2020,n_pfoa,LBXNFOA,male,all_ages,nh_black,380,14825510.725429,0.015789473684210527,True,WTSBAPRP,0.3,0.5213866192859186,0.9,1.3,1.7,2.5,2.942252728741351
P,2017_2020,n_pfoa,LBXNFOA,male,all_ages,nh_white,547,81558557.174402,0.0018281535648994515,True,WTSBAPRP,0.7,0.8172391241498043,1.1,1.6,2.2,3.0,3.5
P,2017_2020,n_pfoa,LBXNFOA,male,all_ages,other,83,5757184.93599,0.0,True,WTSBAPRP,0.4,0.5,0.9,1.1,1.5,2.4298919921420583,3.3
P,2017_2020,n_pfos,LBXNFOS,all,12-19,all,521,33819853.98283,0.0,True,WTSBAPRP,0.7,0.8,1.1,1.7,2.6,3.9,6.1
P,2017_2020,n_pfos,LBXNFOS,all,12-19,hispanic,139,8229425.930505999,0.0,True,WTSBAPRP,0.6551882002192789,0.8,1.0,1.4,2.1,2.86834176911171,3.98654034201971
P,2017_2020,n_pfos,LBXNFOS,all,12-19,nh_asian,55,1740809.6824250002,0.0,True,WTSBAPRP,0.5513309944282534,0.8,1.0711223321713386,1.6,3.2943124137124205,5.502247201221246,7.049388476611999
P,2017_2020,n_pfos,LBXNFOS,all,12-19,nh_black,128,4688403.523794,0.0,True,WTSBAPRP,0.6,0.8835287660974901,1.1,1.6,2.2,3.2,5.094921481118355
P,2017_2020,n_pfos,LBXNFOS,all,12-19,nh_white,159,17339836.734169997,0.0,True,WTSBAPRP,0.7,0.8,1.1,1.8,2.8024305345969855,4.377300220352236,6.081339274374703
P,2017_2020,n_pfos,LBXNFOS,all,12-19,other,40,1821378.111935,0.0,True,WTSBAPRP,0.8480166504924662,1.0,1.4,1.8,2.4,3.9539189538642994,6.759913329617952
P,2017_2020,n_pfos,LBXNFOS,all,20-39,all,769,86628047.652376,0.0039011703511053317,True,WTSBAPRP,0.7,0.9,1.4,2.2,3.655051941920817,5.51559402678484,6.7
P,2017_2020,n_pfos,LBXNFOS,all,20-39,hispanic,197,18213063.838244002,0.005076142131979695,True,WTSBAPRP,0.6,0.7,1.2,1.9,2.8630102047562236,4.4,5.68033218172183
P,2017_2020,n_pfos,LBXNFOS,all,20-39,nh_asian,97,6305735.191515001,0.010309278350515464,True,WTSBAPRP,0.3921067085205111,0.5351782490287869,1.2,2.257461830176569,4.6354428773895275,7.6814947239772104,13.594823338776406
P,2017_2020,n_pfos,LBXNFOS,all,20-39,nh_black,206,11280972.031344999,0.0048543689320388345,True,WTSBAPRP,0.4,0.745093079674108,1.3,2.032882712468213,3.2960044986760164,6.328073763332535,7.520331329496547
P,2017_2020,n_pfos,LBXNFOS,all,20-39,nh_white,226,46117828.980895,0.0,True,WTSBAPRP,0.8,1.0,1.6,2.4,3.843980426217829,5.742971494474143,6.189765458039477
P,2017_2020,n_pfos,LBXNFOS,all,20-39,other,43,4710447.610377001,0.0,True,WTSBAPRP,0.5,0.8,1.1062194251023585,1.7,2.9,3.8815791049479684,5.2351980887587635
P,2017_2020,n_pfos,LBXNFOS,all,40-59,all,852,82164387.058604,0.007042253521126761,True,WTSBAPRP,0.8,1.0,1.7,2.929318533085508,4.955698787190179,7.946037282366021,11.0
P,2017_2020,n_pfos,LBXNFOS,all,40-59,hispanic,191,13726984.912663002,0.005235602094240838,True,WTSBAPRP,0.6,0.8758133360651305,1.5,2.5,4.5,6.583077589293577,9.2
P,2017_2020,n_pfos,LBXNFOS,all,40-59,nh_asian,141,5004632.088942001,0.0,True,WTSBAPRP,0.6,0.9,1.6,3.5,7.280664070801706,13.061128592043485,20.503258326507638
P,2017_2020,n_pfos,LBXNFOS,all,40-59,nh_black,215,9614857.41803,0.018604651162790697,True,WTSBAPRP,0.6,1.1,1.7,3.5,5.7,12.631088498605035,16.8
P,2017_2020,n_pfos,LBXNFOS,all,40-59,nh_white,263,50844527.524909005,0.0038022813688212928,True,WTSBAPRP,0.8,1.0,1.8,3.0,4.8,7.301660939161051,9.658128521310442
P,2017_2020,n_pfos,LBXNFOS,all,40-59,other,42,2973385.11406,0.0,True,WTSBAPRP,0.8700114259431299,1.1282607910795464,1.647736666105022,3.3,3.799807333595604,10.934583333319766,13.013951952235992
P,2017_2020,n_pfos,LBXNFOS,all,60_plus,all,930,71657058.321361,0.004301075268817204,True,WTSBAPRP,1.2,1.6,2.6,4.4,7.114344015988391,10.856481931112747,14.1
P,2017_2020,n_pfos,LBXNFOS,all,60_plus,hispanic,188,6464776.9978289995,0.0,True,WTSBAPRP,1.2,1.3,1.9,2.9,4.7,7.492410544709465,10.404730733238628
P,2017_2020,n_pfos,LBXNFOS,all,60_plus,nh_asian,69,3266071.129314,0.0,True,WTSBAPRP,0.81138814325413,0.9558924564462294,3.3165101647596456,5.5965628786387915,11.998355327215004,21.642852072610783,29.375410931376692
P,2017_2020,n_pfos,LBXNFOS,all,60_plus,nh_black,238,6726702.923036,0.008403361344537815,True,WTSBAPRP,1.4,2.1,3.6,6.6781208427206975,12.509906850008168,21.745350142940666,41.1844422484964
P,2017_2020,n_pfos,LBXNFOS,all,60_plus,nh_white,400,53016023.858155996,0.0025,True,WTSBAPRP,1.2497137292484193,1.6,2.6,4.3,6.974795819870519,9.859686080040257,12.0
P,2017_2020,n_pfos,LBXNFOS,all,60_plus,other,35,2183483.413026,0.02857142857142857,True,WTSBAPRP,1.0956729378331267,1.2631670128471038,3.0,4.81157070619252,5.785473491622858,6.118205875622062,7.920637732824888
P,2017_2020,n_pfos,LBXNFOS,all,all_ages,all,3072,274269347.015171,0.004231770833333333,True,WTSBAPRP,0.7,1.0,1.6,2.7,4.8,7.7,10.395778541325512
P,2017_2020,n_pfos,LBXNFOS,all,all_ages,hispanic,715,46634251.679242,0.002797202797202797,True,WTSBAPRP,0.6,0.8,1.3,2.0,3.3,5.6,7.5
P,2017_2020,n_pfos,LBXNFOS,all,all_ages,nh_asian,362,16317248.092195999,0.0027624309392265192,True,WTSBAPRP,0.5,0.7590413238342338,1.3,3.1,6.0,12.964633277622077,19.87272226052391
P,2017_2020,n_pfos,LBXNFOS,all,all_ages,nh_black,787,32310935.896205,0.008894536213468869,True,WTSBAPRP,0.6,0.9253172200611388,1.5,2.7,5.4,11.6,16.62092208487392
P,2017_2020,n_pfos,LBXNFOS,all,all_ages,nh_white,1048,167318217.09813002,0.0019083969465648854,True,WTSBAPRP,0.8,1.1,1.7,3.0,5.0,7.684896803965902,9.614977865342528
P,2017_2020,n_pfos,LBXNFOS,all,all_ages,other,160,11688694.249398,0.00625,True,WTSBAPRP,0.8,1.0,1.2,2.3,3.6,5.830006653472932,7.7099142693135265
P,2017_2020,n_pfos,LBXNFOS,female,12-19,all,250,16521123.015159,0.0,True,WTSBAPRP,0.5129339851576541,0.7,1.0,1.4,2.1,3.5,6.040420812007871
P,2017_2020,n_pfos,LBXNFOS,female,12-19,hispanic,70,4025888.9781030007,0.0,True,WTSBAPRP,0.6,0.7,0.9,1.3,1.7,2.561531241437209,2.8
P,2017_2020,n_pfos,LBXNFOS,female,12-19,nh_asian,27,932343.8352839999,0.0,True,WTSBAPRP,0.5,0.6076314112087522,0.9,1.4,1.7,3.354755792964946,5.4
P,2017_2020,n_pfos,LBXNFOS,female,12-19,nh_black,61,2313837.0629879995,0.0,True,WTSBAPRP,0.4,0.6,0.9648930064493314,1.3,1.7199943373476991,2.249226321566383,2.5
P,2017_2020,n_pfos,LBXNFOS,female,12-19,nh_white,74,8265948.376856001,0.0,True,WTSBAPRP,0.4272997348643981,0.7,1.0,1.6,2.64377672096234,6.008350756308755,6.5315933849118215
P,2017_2020,n_pfos,LBXNFOS,female,20-39,all,433,43540906.743569,0.004618937644341801,True,WTSBAPRP,0.6,0.8,1.1,1.7,2.5,3.881676055043643,5.736757777447344
P,2017_2020,n_pfos,LBXNFOS,female,20-39,hispanic,109,8934060.931008002,0.0,True,WTSBAPRP,0.6,0.6730181082884,0.9,1.362765854320915,1.883665145346874,2.7,4.049183670192489
P,2017_2020,n_pfos,LBXNFOS,female,20-39,nh_asian,53,3162433.7978529995,0.018867924528301886,True,WTSBAPRP,0.3,0.3931106631187625,0.8366010883712497,1.989371001274865,3.33619917718689,4.7754616102203835,5.716668348044212
P,2017_2020,n_pfos,LBXNFOS,female,20-39,nh_black,119,6053083.494093001,0.008403361344537815,True,WTSBAPRP,0.4,0.7,1.1,1.6,2.5,4.079003784164128,7.6541387133512675
P,2017_2020,n_pfos,LBXNFOS,female,20-39,nh_white,127,23002260.700108007,0.0,True,WTSBAPRP,0.774603002597407,0.8,1.3,1.9,2.980456494401188,4.027252218049579,5.76115503744281
P,2017_2020,n_pfos,LBXNFOS,female,20-39,other,25,2389067.8205069997,0.0,True,WTSBAPRP,0.6890173252868403,0.8,1.1489586324576313,1.2781228883280602,2.126479862325391,3.0581302291481602,3.509777557506666
P,2017_2020,n_pfos,LBXNFOS,female,40-59,all,428,42131179.999914,0.004672897196261682,True,WTSBAPRP,0.7,0.8,1.3,2.1,4.060568503040464,6.0,9.345261744866328
P,2017_2020,n_pfos,LBXNFOS,female,40-59,hispanic,106,6893570.956683001,0.009433962264150943,True,WTSBAPRP,0.5,0.6,1.1,1.6,2.8,5.859078046732978,8.975663433057505
P,2017_2020,n_pfos,LBXNFOS,female,40-59,nh_asian,80,2774576.4109070003,0.0,True,WTSBAPRP,0.5,0.6958559765201422,1.1,2.645050394332722,6.124757815987226,13.802372499628087,21.29397467376952
P,2017_2020,n_pfos,LBXNFOS,female,40-59,nh_black,112,5238656.451188,0.0,True,WTSBAPRP,0.6640388819281038,1.0704415741083657,1.5240669460486571,2.3,4.776810576536112,10.112170738576877,17.211432970242328
P,2017_2020,n_pfos,LBXNFOS,female,40-59,nh_white,110,25753359.230137996,0.00909090909090909,True,WTSBAPRP,0.7,0.9,1.3,2.3,3.830782092917461,5.767267516242193,8.421221256234173
P,2017_2020,n_pfos,LBXNFOS,female,40-59,other,20,1471016.9509979999,0.0,True,WTSBAPRP,0.8435156259600981,0.9798255969530628,1.2875742635826255,2.867012730112312,3.3288593281285506,4.387430141047439,8.794921677750724
P,2017_2020,n_pfos,LBXNFOS,female,60_plus,all,455,39068588.233408004,0.002197802197802198,True,WTSBAPRP,1.0,1.4,2.1,3.6,6.209050615690405,9.7,11.8
P,2017_2020,n_pfos,LBXNFOS,female,60_plus,hispanic,94,3577278.010209,0.0,True,WTSBAPRP,1.3,1.3,1.7779270419099096,2.5,4.093794989976938,5.959261947113721,13.314803790987034
P,2017_2020,n_pfos,LBXNFOS,female,60_plus,nh_asian,42,1785050.6640909999,0.0,True,WTSBAPRP,0.7115634992877442,1.0505630296946002,2.7139336397737326,5.382046445833105,10.991696980900782,16.978424417589622,23.223960937810237
P,2017_2020,n_pfos,LBXNFOS,female,60_plus,nh_black,115,3879848.1625069994,0.0,True,WTSBAPRP,1.4,1.9,3.6,6.394433058212119,11.740512023593228,18.53527359048187,27.43341479868902
P,2017_2020,n_pfos,LBXNFOS,female,60_plus,nh_white,190,28738091.616626,0.0,True,WTSBAPRP,0.9395267932393188,1.4,2.1,3.514966065886041,5.97697275315159,7.43322831587494,10.59006826351539
P,2017_2020,n_pfos,LBXNFOS,female,all_ages,all,1566,141261797.99205,0.0031928480204342275,True,WTSBAPRP,0.6281983492887883,0.8,1.3,2.1,3.8,6.5,9.25318364428052
P,2017_2020,n_pfos,LBXNFOS,female,all_ages,hispanic,379,23430798.876003,0.002638522427440633,True,WTSBAPRP,0.6,0.7,1.1,1.5,2.4,4.217641648576029,6.031729491585803
P,2017_2020,n_pfos,LBXNFOS,female,all_ages,nh_asian,202,8654404.708135001,0.0049504950495049506,True,WTSBAPRP,0.4,0.5,1.1,2.5,5.3,11.432826879947852,16.025363944537638
P,2017_2020,n_pfos,LBXNFOS,female,all_ages,nh_black,407,17485425.170776002,0.002457002457002457,True,WTSBAPRP,0.6,0.9,1.3,2.1,4.6,10.2,16.847993017168044
P,2017_2020,n_pfos,LBXNFOS,female,all_ages,nh_white,501,85759659.923728,0.001996007984031936,True,WTSBAPRP,0.7,0.9,1.4,2.3,4.1,6.4,8.247794579926776
P,2017_2020,n_pfos,LBXNFOS,female,all_ages,other,77,5931509.313408,0.012987012987012988,True,WTSBAPRP,0.8,0.9,1.2,2.1,3.3969889407460485,5.751347165585094,5.945520249410869
P,2017_2020,n_pfos,LBXNFOS,male,12-19,all,271,17298730.967671,0.0,True,WTSBAPRP,0.8,0.9,1.2,2.0,2.8,4.3,5.9
P,2017_2020,n_pfos,LBXNFOS,male,12-19,hispanic,69,4203536.952403,0.0,True,WTSBAPRP,0.8,0.9,1.2,1.6,2.5155718385091634,3.9616359035902913,4.8839526170128975
P,2017_2020,n_pfos,LBXNFOS,male,12-19,nh_asian,28,808465.8471409999,0.0,True,WTSBAPRP,0.7929728880187854,0.9242646799683432,1.2421004681983974,3.0128667438525554,3.9882415770656747,6.06083087566217,7.996232497662608
P,2017_2020,n_pfos,LBXNFOS,male,12-19,nh_black,67,2374566.4608059996,0.0,True,WTSBAPRP,0.9,1.0,1.4,2.0,2.6230863629330883,4.661691843633705,11.241279378529608
P,2017_2020,n_pfos,LBXNFOS,male,12-19,nh_white,85,9073888.357313998,0.0,True,WTSBAPRP,0.7,1.0,1.264188473837678,2.1,2.8376154717473,4.165191525899897,5.310353251409118
P,2017_2020,n_pfos,LBXNFOS,male,12-19,other,22,838273.3500069999,0.0,True,WTSBAPRP,0.9316735986681749,1.0009496155013897,1.1,1.7147336109974751,2.3897136048719334,5.019809702386379,24.4224782990738
P,2017_2020,n_pfos,LBXNFOS,male,20-39,all,336,43087140.908806995,0.002976190476190476,True,WTSBAPRP,1.0,1.2,1.8,2.7,4.7,6.015329517470063,7.2
P,2017_2020,n_pfos,LBXNFOS,male,20-39,hispanic,88,9279002.907235999,0.011363636363636364,True,WTSBAPRP,0.7,1.167692840847663,1.9,2.6,3.6,5.40361805840781,6.481539790669039
P,2017_2020,n_pfos,LBXNFOS,male,20-39,nh_asian,44,3143301.393662,0.0,True,WTSBAPRP,0.7,0.9557345679174993,1.3303820732877845,3.1211866186859503,6.363162098123591,11.179143475083922,19.427554286160113
P,2017_2020,n_pfos,LBXNFOS,male,20-39,nh_black,87,5227888.5372520005,0.0,True,WTSBAPRP,0.33762476635015615,0.8540442159329865,1.5773033722424772,2.613304446847016,4.238463516933919,6.5,7.315370447334011
P,2017_2020,n_pfos,LBXNFOS,male,20-39,nh_white,99,23115568.280787002,0.0,True,WTSBAPRP,1.2,1.5,2.1,3.3,4.8,5.9,6.8034993453398425
P,2017_2020,n_pfos,LBXNFOS,male,40-59,all,424,40033207.05869,0.009433962264150943,True,WTSBAPRP,1.3,1.7,2.5,3.8,5.7,9.180007839809823,11.3
P,2017_2020,n_pfos,LBXNFOS,male,40-59,hispanic,85,6833413.955980001,0.0,True,WTSBAPRP,1.2829586146889858,1.7,2.039071135486149,3.4,5.262022081939415,6.857825020914178,9.628113344678718
P,2017_2020,n_pfos,LBXNFOS,male,40-59,nh_asian,61,2230055.6780350003,0.0,True,WTSBAPRP,0.9477745260872676,1.1,2.3004947470076957,4.6081206172775335,7.908950318578169,11.686206677606686,20.821737300030524
P,2017_2020,n_pfos,LBXNFOS,male,40-59,nh_black,103,4376200.966842001,0.038834951456310676,True,WTSBAPRP,0.3492267587932843,1.2,2.923266868553888,4.462783835092268,7.772050915407399,13.691391175342174,16.697259921329582
P,2017_2020,n_pfos,LBXNFOS,male,40-59,nh_white,153,25091168.294771,0.0,True,WTSBAPRP,1.5,1.893051725126036,2.6,3.8316340875224983,5.623416555697777,8.0,11.0
P,2017_2020,n_pfos,LBXNFOS,male,40-59,other,22,1502368.163062,0.0,True,WTSBAPRP,0.8319708458912876,1.264059905857727,1.996773589898371,3.477352104862834,4.733323442294498,12.945158872952987,16.241762906724116
P,2017_2020,n_pfos,LBXNFOS,male,60_plus,all,475,32588470.087952998,0.00631578947368421,True,WTSBAPRP,1.2,2.0,3.2,5.2,9.126895647067057,13.004373874048763,16.102801710005092
P,2017_2020,n_pfos,LBXNFOS,male,60_plus,hispanic,94,2887498.98762,0.0,True,WTSBAPRP,0.8,1.4720363127416851,2.2585970757696714,3.601301207735701,5.912148528904494,8.937849785920452,9.584138140799949
P,2017_2020,n_pfos,LBXNFOS,male,60_plus,nh_asian,27,1481020.4652230002,0.0,True,WTSBAPRP,0.8147609150993099,1.060299417847269,4.037297118876177,5.6,14.751711717449888,25.78635947922692,29.762650076687464
P,2017_2020,n_pfos,LBXNFOS,male,60_plus,nh_black,123,2846854.760529,0.016260162601626018,True,WTSBAPRP,1.3146646871317924,2.6033632387534786,3.9,7.693657855769272,13.3,27.7224429243686,50.68395070589788
P,2017_2020,n_pfos,LBXNFOS,male,60_plus,nh_white,210,24277932.24153,0.004761904761904762,True,WTSBAPRP,1.6869144519795312,2.2,3.3,5.3,9.108221571847775,11.526668634708896,14.16097574937625
P,2017_2020,n_pfos,LBXNFOS,male,60_plus,other,21,1095163.6330509998,0.0,True,WTSBAPRP,1.2,1.2,1.6702715550333092,3.6309585333606194,5.209345901557204,7.9161556007070715,10.689016866686126
P,2017_2020,n_pfos,LBXNFOS,male,all_ages,all,1506,133007549.023121,0.005312084993359893,True,WTSBAPRP,1.0,1.3,2.1,3.4,5.6,9.2,11.674789666363838
P,2017_2020,n_pfos,LBXNFOS,male,all_ages,hispanic,336,23203452.803239003,0.002976190476190476,True,WTSBAPRP,0.8,1.2,1.7982369102447886,2.6,4.3,6.1,9.0
P,2017_2020,n_pfos,LBXNFOS,male,all_ages,nh_asian,160,7662843.384061,0.0,True,WTSBAPRP,0.733068432336204,1.0,1.6869564941786501,4.0,7.319111329283802,14.820009848201245,20.812835521949655
P,2017_2020,n_pfos,LBXNFOS,male,all_ages,nh_black,380,14825510.725429,0.015789473684210527,True,WTSBAPRP,0.6704767899054166,1.1,2.0,3.5,6.4,12.800098695260315,16.552534562241117
P,2017_2020,n_pfos,LBXNFOS,male,all_ages,nh_white,547,81558557.174402,0.0018281535648994515,True,WTSBAPRP,1.2,1.6,2.3,3.7,5.9,9.2,10.699135929111266
P,2017_2020,n_pfos,LBXNFOS,male,all_ages,other,83,5757184.93599,0.0,True,WTSBAPRP,0.5159584980449445,1.1,1.5,2.6,4.108975556941807,6.599591711648791,11.601890737371885
P,2017_2020,sb_pfoa,LBXBFOA,all,12-19,all,521,33819853.98283,0.9193857965451055,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.1
P,2017_2020,sb_pfoa,LBXBFOA,all,12-19,hispanic,139,8229425.930505999,0.9064748201438849,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.1
P,2017_2020,sb_pfoa,LBXBFOA,all,12-19,nh_asian,55,1740809.6824250002,0.8909090909090909,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.2,0.2
P,2017_2020,sb_pfoa,LBXBFOA,all,12-19,nh_black,128,4688403.523794,0.953125,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.07
P,2017_2020,sb_pfoa,LBXBFOA,all,12-19,nh_white,159,17339836.734169997,0.9308176100628931,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.1
P,2017_2020,sb_pfoa,LBXBFOA,all,12-19,other,40,1821378.111935,0.85,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.1,0.25238587393084994
P,2017_2020,sb_pfoa,LBXBFOA,all,20-39,all,769,86628047.652376,0.9466840052015605,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.1
P,2017_2020,sb_pfoa,LBXBFOA,all,20-39,hispanic,197,18213063.838244002,0.9390862944162437,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.1
P,2017_2020,sb_pfoa,LBXBFOA,all,20-39,nh_asian,97,6305735.191515001,0.9381443298969072,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.1
P,2017_2020,sb_pfoa,LBXBFOA,all,20-39,nh_black,206,11280972.031344999,0.9660194174757282,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.07
P,2017_2020,sb_pfoa,LBXBFOA,all,20-39,nh_white,226,46117828.980895,0.9469026548672567,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.1
P,2017_2020,sb_pfoa,LBXBFOA,all,20-39,other,43,4710447.610377001,0.9069767441860465,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.13633026666173703
P,2017_2020,sb_pfoa,LBXBFOA,all,40-59,all,852,82164387.058604,0.9401408450704225,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.07
P,2017_2020,sb_pfoa,LBXBFOA,all,40-59,hispanic,191,13726984.912663002,0.9319371727748691,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.1
P,2017_2020,sb_pfoa,LBXBFOA,all,40-59,nh_asian,141,5004632.088942001,0.9219858156028369,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.2
P,2017_2020,sb_pfoa,LBXBFOA,all,40-59,nh_black,215,9614857.41803,0.9627906976744186,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.07
P,2017_2020,sb_pfoa,LBXBFOA,all,40-59,nh_white,263,50844527.524909005,0.9315589353612167,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.07
P,2017_2020,sb_pfoa,LBXBFOA,all,40-59,other,42,2973385.11406,0.9761904761904762,True,WTSBAPRP,0.07,0.07,0.07,0.07,0.07,0.07,0.07
